3.331675677405618319e-01,-2.415545682573318143e+00,2.725804474354027729e-01,3.170437436207224069e-01,2.488232369727160220e-01,3.519772882616062359e-01,3.473831340936172074e-01,3.990812545003004086e-01,3.814012424723084993e-01,-8.875765265345663124e+00,3.207944212168097331e-01,1.273025664811870961e-01,2.444122855086272583e-01,-1.855067699303858841e+00,3.141389548884990224e-01,-3.244340425893332380e+00,3.457027018761965609e-01,2.963090436055607624e-01
-3.096714410738021783e-01,-6.246538056252972204e+00,-3.089845764682386253e-01,-3.155388172292961091e-01,-3.065420876834918928e-01,-3.143255667825259891e-01,-3.177635471526175648e-01,-3.061475457456930283e-01,-3.077935653167099272e-01,8.932568603157559295e+00,-3.146225216899926624e-01,-2.658700230169511181e-01,-3.122946054952593364e-01,-2.525554111582648531e+00,-3.094127623734702626e-01,-4.192307252560113717e+00,-3.118066882150160035e-01,-3.147018526117096315e-01
-4.940682148141862240e-01,4.653603158806257412e+00,-4.738868118595829793e-01,-4.942568335951776914e-01,-4.730865890479413749e-01,-4.991485013601950071e-01,-4.978388565664597087e-01,-5.100780147731632796e-01,-5.082322803405260325e-01,1.209522306176675777e+00,-4.952938993158399472e-01,-4.433295685770941574e-01,-4.662342554746468637e-01,-9.697782434052614420e+00,-4.947371364054441445e-01,5.935574433713687093e+00,-4.993873849993573089e-01,-4.853919554077280596e-01
-7.261131100324258458e-01,2.915673720478035413e+00,-6.820212182225561248e-01,-7.088175401899325934e-01,-6.613481519043691303e-01,-7.404056292271857798e-01,-7.312218614760028768e-01,-7.790114375196641738e-01,-7.615467529513666456e-01,1.361063177616086417e-01,-7.067553416532939004e-01,-5.757589023142831719e-01,-6.511043030325232017e-01,9.725083572898064688e+00,-7.099056481288155140e-01,1.769174035963018587e+00,-7.358886870055447726e-01,-6.992943154205567557e-01
