4.190002159642937762e+00,7.696546861414589324e-01,7.760490555562193915e-01,2.071162722550818458e+00,8.081196772539081863e+00,-4.495586056163830335e+00,-3.034529236665739926e+00,-3.760782448487901330e+00,7.763110723906246902e-01,5.175405223738306582e+00
-4.189972237845470460e+00,-7.693230417149531375e-01,-7.765603246133514492e-01,-2.071084651765203066e+00,-8.081213365004147775e+00,4.495419345069098682e+00,3.034617865714454688e+00,3.760973797505899885e+00,-7.762314621274700732e-01,-5.175397803288821486e+00
